AREA NAME,AREA CODE,District Name,District,LEAD FINANCE NBR,ZIP CODE,ZIP CLASS CODE,LOCALE NAME,LOCALE KEY,LOCALE TYPE,PHYSICAL DELV ADDR,PHYSICAL CITY,PHYSICAL STATE,PHYSICAL ZIP,PHYSICAL ZIP 4
SOUTHERN,4G,SOUTH CAROLINA,290,453780,29913,P,HAMPTON,PX23998,P,604 1ST ST W,HAMPTON,SC,29924,9998
SOUTHERN,4G,SOUTH CAROLINA,290,457980,29914,P,SEABROOK,PX24576,P,219 SEABROOK RD,SEABROOK,SC,29940,9998
SOUTHERN,4G,SOUTH CAROLINA,290,452780,29939,P,ESTILL,PX23854,P,328 E RAILROAD AVE N,ESTILL,SC,29918,9998
SOUTHERN,4G,GEORGIA,300,122750,30026,P,DULUTH,PX10375,P,3470 MCCLURE BRIDGE RD,DULUTH,GA,30096,9998
SOUTHERN,4G,GEORGIA,300,125588,30090,,MARIETTA,PX10781,P,257 LAWRENCE ST NE,MARIETTA,GA,30060,9998
SOUTHERN,4G,GEORGIA,300,122750,30098,,DULUTH,PX10375,P,3470 MCCLURE BRIDGE RD,DULUTH,GA,30096,9998
SOUTHERN,4G,GEORGIA,300,123058,30138,P,ESOM HILL,PX10425,P,215 HARDIN RD,ESOM HILL,GA,30138,9800
SOUTHERN,4G,GEORGIA,300,127557,30149,P,ROME,PX11075,P,1420 MARTHA BERRY BLVD NE,ROME,GA,30165,9998
SOUTHERN,4G,GEORGIA,300,120440,30304,,ATLANTA,PX10056,P,3900 CROWN RD SW,ATLANTA,GA,30304,9998
SOUTHERN,4G,GEORGIA,300,120440,30334,,ATLANTA,PX10056,P,3900 CROWN RD SW,ATLANTA,GA,30304,9998
SOUTHERN,4G,GEORGIA,300,120440,30369,,ATLANTA,PX10056,P,3900 CROWN RD SW,ATLANTA,GA,30304,9998
SOUTHERN,4G,GEORGIA,300,120440,30370,P,ATLANTA,PX10056,P,3900 CROWN RD SW,ATLANTA,GA,30304,9998
SOUTHERN,4G,GEORGIA,300,120440,30371,P,ATLANTA,PX10056,P,3900 CROWN RD SW,ATLANTA,GA,30304,9998
SOUTHERN,4G,GEORGIA,300,120440,30378,P,ATLANTA,PX10056,P,3900 CROWN RD SW,ATLANTA,GA,30304,9998
SOUTHERN,4G,GEORGIA,300,120440,30392,P,ATLANTA,PX10056,P,3900 CROWN RD SW,ATLANTA,GA,30304,9998
SOUTHERN,4G,GEORGIA,300,120440,30394,P,ATLANTA,PX10056,P,3900 CROWN RD SW,ATLANTA,GA,30304,9998
SOUTHERN,4G,GEORGIA,300,128800,30598,P,TOCCOA,PX11278,P,41 FALLS RD STE 101,TOCCOA,GA,30577,9998
SOUTHERN,4G,GEORGIA,300,124312,31314,,HINESVILLE,PX10621,P,744 W OGLETHORPE HWY,HINESVILLE,GA,31313,9998
SOUTHERN,4G,GEORGIA,300,127810,31421,,SAVANNAH,PX11114,P,2 N FAHM ST RM 1A,SAVANNAH,GA,31401,9998
SOUTHERN,4G,FLORIDA 1,320,114380,32099,,JACKSONVILLE,PY22126,P,1100 KINGS RD,JACKSONVILLE,FL,32203,9998
SOUTHERN,4G,FLORIDA 1,320,114290,32149,P,INTERLACHEN,PY22107,P,100 MATHE AVE,INTERLACHEN,FL,32148,9998
SOUTHERN,4G,FLORIDA 1,320,114110,32335,P,HOSFORD,PY22072,P,16827 NE STATE ROAD 65,HOSFORD,FL,32334,2403
SOUTHERN,4G,FLORIDA 1,320,117740,32410,P,PORT SAINT JOE,PY22746,P,502 GARRISON AVE,PORT SAINT JOE,FL,32456,9998
SOUTHERN,4G,FLORIDA 1,320,112160,32434,P,DEFUNIAK SPRINGS,PY21692,P,100 S 18TH ST,DEFUNIAK SPRINGS,FL,32435,9998
SOUTHERN,4G,FLORIDA 1,320,110885,32452,P,BONIFAY,PY21481,P,325 W HIGHWAY 90,BONIFAY,FL,32425,9998
SOUTHERN,4G,FLORIDA 1,320,111920,32537,P,CRESTVIEW,PY21652,P,1325 COMMERCE DR,CRESTVIEW,FL,32539,9998
SOUTHERN,4G,FLORIDA 1,320,115115,32538,P,LAUREL HILL,PY22248,P,3957 2ND AVE,LAUREL HILL,FL,32567,9998
SOUTHERN,4G,FLORIDA 1,320,113225,32602,P,GAINESVILLE,PY21915,P,4600 SW 34TH ST,GAINESVILLE,FL,32608,9998
SOUTHERN,4G,FLORIDA 1,320,112175,32722,P,DELAND,PY21703,P,336 E NEW YORK AVE,DELAND,FL,32724,9998
SOUTHERN,4G,FLORIDA 1,320,115945,32745,P,MID FLORIDA,PY22407,P,800 RINEHART RD,MID FLORIDA,FL,32799,8801
SOUTHERN,4G,FLORIDA 1,320,115945,32799,P,MID FLORIDA,PY22407,P,800 RINEHART RD,MID FLORIDA,FL,32799,8801
SOUTHERN,4G,FLORIDA 2,335,116915,32834,,ORLANDO,PY22611,P,10401 POST OFFICE BLVD W FL 2,ORLANDO,FL,32862,8542
SOUTHERN,4G,FLORIDA 3,330,115850,33191,,MIAMI,PY22388,P,2200 NW 72ND AVE STE 514,MIAMI,FL,33152,9998
SOUTHERN,4G,FLORIDA 3,330,115850,33195,,MIAMI,PY22388,P,2200 NW 72ND AVE STE 514,MIAMI,FL,33152,9998
SOUTHERN,4G,FLORIDA 3,330,115850,33198,,MIAMI,PY22388,P,2200 NW 72ND AVE STE 514,MIAMI,FL,33152,9998
SOUTHERN,4G,FLORIDA 3,330,115850,33299,P,MIAMI,PY22388,P,2200 NW 72ND AVE STE 514,MIAMI,FL,33152,9998
SOUTHERN,4G,FLORIDA 2,335,118925,33686,P,TAMPA,PY23079,P,3501 BESSIE COLEMAN BLVD FL 3,TAMPA,FL,33630,5010
SOUTHERN,4G,FLORIDA 2,335,118250,33730,,SAINT PETERSBURG,PY22837,P,3135 1ST AVE N,SAINT PETERSBURG,FL,33730,9998
SOUTHERN,4G,FLORIDA 2,335,118250,33740,P,SAINT PETERSBURG,PY22837,P,3135 1ST AVE N,SAINT PETERSBURG,FL,33730,9998
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34000,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34001,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34002,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34004,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34007,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34008,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34009,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34010,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34011,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34013,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34020,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34021,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34022,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34023,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34024,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34025,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34030,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34031,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34032,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34033,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34034,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34035,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34036,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34037,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34038,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34039,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34041,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34042,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34050,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34055,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34058,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34060,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34061,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34066,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34067,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34068,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34069,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34070,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34071,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34072,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590002,34073,M,DPO,P017330,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34078,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34080,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34081,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34082,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34083,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34084,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34085,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34086,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34087,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34088,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34089,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34090,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34091,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34092,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34093,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34094,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
OVERSEAS,4M,MILITARY POSTAL SERVMILITARY POSTAL SERVICE,340,590001,34095,M,APO,PY20001,P,11698 NW 25TH ST,MIAMI,FL,33112,9997
SOUTHERN,4G,FLORIDA 2,335,115605,34260,P,MANASOTA,PY27131,P,850 TALLEVAST RD STE 9998,SARASOTA,FL,34260,9852
SOUTHERN,4G,AL-MS,350,015650,35052,P,MOODY,PY10818,P,2455 MOODY PKWY,MOODY,AL,35004,1600
SOUTHERN,4G,AL-MS,350,012610,35457,,ECHOLA,PY10366,P,14930 ECHOLA RD,ECHOLA,AL,35457,9998
SOUTHERN,4G,AL-MS,350,014150,35751,,HOLLYTREE,PY10610,P,11751 AL HIGHWAY 65,HOLLYTREE,AL,35751,5320
SOUTHERN,4G,AL-MS,350,014240,35809,P,HUNTSVILLE,PY10632,P,3408 WALL TRIANA HWY,HUNTSVILLE,AL,35813,1000
SOUTHERN,4G,AL-MS,350,013900,36039,,HARDAWAY,PY10567,P,25706 COUNTY ROAD 2,HARDAWAY,AL,36039,9998
SOUTHERN,4G,AL-MS,350,015090,36062,P,LUVERNE,PY10734,P,29 E 3RD ST,LUVERNE,AL,36049,9998
SOUTHERN,4G,AL-MS,350,015630,36112,,MONTGOMERY,PY10815,P,6701 WINTON BLOUNT BLVD,MONTGOMERY,AL,36119,2500
SOUTHERN,4G,AL-MS,350,015630,36114,,MONTGOMERY,PY10815,P,6701 WINTON BLOUNT BLVD,MONTGOMERY,AL,36119,2500
SOUTHERN,4G,AL-MS,350,015630,36119,,MONTGOMERY,PY10815,P,6701 WINTON BLOUNT BLVD,MONTGOMERY,AL,36119,2500
SOUTHERN,4G,AL-MS,350,012860,36429,P,EVERGREEN,PY10406,P,200 RURAL ST,EVERGREEN,AL,36401,2824
SOUTHERN,4G,AL-MS,350,010430,36503,P,ATMORE,PY10060,P,114 N MAIN ST,ATMORE,AL,36502,1712
SOUTHERN,4G,AL-MS,350,012420,36745,P,DEMOPOLIS,PY10323,P,100 W CAPITOL ST,DEMOPOLIS,AL,36732,9998
SOUTHERN,4G,AL-MS,350,016190,36773,,ORRVILLE,PY10896,P,14664 MAIN ST,ORRVILLE,AL,36767,9998
SOUTHERN,4G,TENNESSEE,370,470600,37063,P,BELL BUCKLE,PX24914,P,1 RAILROAD SQ E,BELL BUCKLE,TN,37020,9998
SOUTHERN,4G,TENNESSEE,370,476948,37119,P,PORTLAND,PX25666,P,130 VILLAGE DR,PORTLAND,TN,37148,9998
SOUTHERN,4G,TENNESSEE,370,476312,37136,P,NORENE,PX25591,P,11185 CAINSVILLE RD,LEBANON,TN,37090,6710
SOUTHERN,4G,TENNESSEE,370,476144,37227,P,NASHVILLE,PX25566,P,901 BROADWAY,NASHVILLE,TN,37202,9998
SOUTHERN,4G,TENNESSEE,370,476144,37232,,NASHVILLE,PX25566,P,901 BROADWAY,NASHVILLE,TN,37202,9998
SOUTHERN,4G,TENNESSEE,370,476144,37240,,NASHVILLE,PX25566,P,901 BROADWAY,NASHVILLE,TN,37202,9998
SOUTHERN,4G,TENNESSEE,370,476144,37244,P,NASHVILLE,PX25566,P,901 BROADWAY,NASHVILLE,TN,37202,9998
SOUTHERN,4G,TENNESSEE,370,477548,37304,,SALE CREEK,PX25728,P,15117 DAYTON PIKE,SALE CREEK,TN,37373,9998
SOUTHERN,4G,TENNESSEE,370,478700,37389,,TULLAHOMA,PX25890,P,200 S JACKSON ST,TULLAHOMA,TN,37388,9998
SOUTHERN,4G,TENNESSEE,370,474476,37614,P,JOHNSON CITY,PX25367,P,530 E MAIN ST,JOHNSON CITY,TN,37601,9998
SOUTHERN,4G,TENNESSEE,370,472784,37733,P,ELGIN,PX25157,P,179 RUGBY HWY,ELGIN,TN,37732,9998
SOUTHERN,4G,TENNESSEE,370,475988,37778,P,MORRISTOWN,PX25538,P,803 S CUMBERLAND ST,MORRISTOWN,TN,37813,9998
SOUTHERN,4G,TENNESSEE,370,471656,37851,P,CLAIRFIELD,PX25013,P,5671 HIGHWAY 90,CLAIRFIELD,TN,37715,9998
SOUTHERN,4G,TENNESSEE,370,478016,38045,P,SOMERVILLE,PX25779,P,116 W NORTH ST,SOMERVILLE,TN,38068,9998
SOUTHERN,4G,TENNESSEE,370,477572,38254,P,SAMBURG,PX25731,P,5466 W HIGHWAY 22 S,SAMBURG,TN,38254,9998
SOUTHERN,4G,TENNESSEE,370,478652,38331,P,TRENTON,PX25883,P,200 S COLLEGE ST,TRENTON,TN,38382,9998
SOUTHERN,4G,TENNESSEE,370,473408,38336,P,GADSDEN,PX25226,P,64 HUMBOLDT LAKE RD,GADSDEN,TN,38337,9998
SOUTHERN,4G,TENNESSEE,370,473960,38377,P,HENDERSON,PX25295,P,205 CROOK AVE,HENDERSON,TN,38340,9998
SOUTHERN,4G,AL-MS,350,275850,38677,P,OXFORD,PY14162,P,401 MCELROY DR,OXFORD,MS,38655,9998
SOUTHERN,4G,AL-MS,350,271534,38733,,CLEVELAND,PY13410,P,210 S CHRISMAN AVE,CLEVELAND,MS,38732,9998
SOUTHERN,4G,AL-MS,350,278346,38875,P,TREBLOC,PY14518,P,3063 HIGHWAY 8 E,TREBLOC,MS,38875,9998
SOUTHERN,4G,AL-MS,350,270975,38913,,BRUCE,PY13322,P,309 N NEWBURGER AVE,BRUCE,MS,38915,9998
SOUTHERN,4G,AL-MS,350,270975,38949,,BRUCE,PY13322,P,309 N NEWBURGER AVE,BRUCE,MS,38915,9998
SOUTHERN,4G,AL-MS,350,273757,38959,P,ITTA BENA,PY13797,P,100 DEWEY ST,ITTA BENA,MS,38941,9998
SOUTHERN,4G,AL-MS,350,273133,38960,P,GRENADA,PY13692,P,2500 GATEWAY ST,GRENADA,MS,38901,9998
SOUTHERN,4G,AL-MS,350,274836,39632,P,MAGNOLIA,PY13933,P,205 MAGNOLIA ST,MAGNOLIA,MS,39652,9998
CENTRAL,4J,KY-WV,400,205104,40041,,MASONIC HOME,PX15708,P,3761 JOHNSON HALL DR,MASONIC HOME,KY,40041,9998
CENTRAL,4J,KY-WV,400,205604,40049,P,NERINX,PX15896,P,515 NERINX RD,NERINX,KY,40049,9998
CENTRAL,4J,KY-WV,400,206752,40061,P,SAINT CATHARINE,PX16269,P,2645 BARDSTOWN RD,SAINT CATHARINE,KY,40061,9998
CENTRAL,4J,KY-WV,400,202888,40122,,FORT KNOX,PX15035,P,120 N KNOX ST FRNT,FORT KNOX,KY,40121,9908
CENTRAL,4J,KY-WV,400,203532,40171,,HARDINSBURG,PX15247,P,234 S MAIN ST,HARDINSBURG,KY,40143,9998
CENTRAL,4J,KY-WV,400,204788,40261,P,LOUISVILLE,PX15639,P,1420 GARDINER LN,LOUISVILLE,KY,40231,9989
CENTRAL,4J,KY-WV,400,204912,40488,P,MC KEE,PX15734,P,320 MAIN ST N,MC KEE,KY,40447,9998
CENTRAL,4J,KY-WV,400,202920,40603,P,FRANKFORT,PX15049,P,1210 WILKINSON BLVD,FRANKFORT,KY,40601,9998
CENTRAL,4J,KY-WV,400,204748,40724,P,LONDON,PX15624,P,1760 HIGHWAY 192 W,LONDON,KY,40741,9998
CENTRAL,4J,KY-WV,400,200756,40816,,BLEDSOE,PX14360,P,33 W HIGHWAY 221,BLEDSOE,KY,40810,9998
CENTRAL,4J,KY-WV,400,203560,40818,,HARLAN,PX15252,P,111 N 1ST ST,HARLAN,KY,40831,9998
CENTRAL,4J,KY-WV,400,203560,40830,,HARLAN,PX15252,P,111 N 1ST ST,HARLAN,KY,40831,9998
CENTRAL,4J,KY-WV,400,206164,40845,,PINEVILLE,PX16059,P,111 S WALNUT ST,PINEVILLE,KY,40977,9998
CENTRAL,4J,KY-WV,400,203560,40858,,HARLAN,PX15252,P,111 N 1ST ST,HARLAN,KY,40831,9998
CENTRAL,4J,KY-WV,400,200376,40946,,BARBOURVILLE,PX14245,P,122 N ALLISON AVE,BARBOURVILLE,KY,40906,9998
CENTRAL,4J,KY-WV,400,203744,40951,P,HIMA,PX15325,P,1579 HIGHWAY 80 E,HIMA,KY,40951,9997
CENTRAL,4J,KY-WV,400,203300,40953,,GRAY,PX15176,P,280 S KY 233,GRAY,KY,40734,9998
CENTRAL,4J,KY-WV,400,206164,40958,,PINEVILLE,PX16059,P,111 S WALNUT ST,PINEVILLE,KY,40977,9998
CENTRAL,4J,KY-WV,400,203560,40964,,HARLAN,PX15252,P,111 N 1ST ST,HARLAN,KY,40831,9998
CENTRAL,4J,KY-WV,400,202792,40997,,FLAT LICK,PX15005,P,1131 KY 3085,FLAT LICK,KY,40935,9998
CENTRAL,4J,KY-WV,400,202628,41037,P,EWING,PX14952,P,1533 EWING RD,EWING,KY,41039,9998
CENTRAL,4J,KY-WV,400,205400,41053,P,MORNING VIEW,PX15828,P,15000 DECOURSEY PIKE,MORNING VIEW,KY,41063,9998
CENTRAL,4J,KY-WV,400,208392,41054,P,WILLIAMSTOWN,PX16806,P,205 N MAIN ST,WILLIAMSTOWN,KY,41097,9998
CENTRAL,4J,KY-WV,400,200988,41061,P,BROOKSVILLE,PX14431,P,208 MADISON ST,BROOKSVILLE,KY,41004,9998
CENTRAL,4J,KY-WV,400,200292,41062,P,AUGUSTA,PX14223,P,103 W 4TH ST,AUGUSTA,KY,41002,9998
CENTRAL,4J,KY-WV,400,200728,41160,,BLAINE,PX14352,P,30 S HIGHWAY 201,BLAINE,KY,41124,9998
CENTRAL,4J,KY-WV,400,200728,41226,,BLAINE,PX14352,P,30 S HIGHWAY 201,BLAINE,KY,41124,9998
CENTRAL,4J,KY-WV,400,200472,41347,P,BEATTYVILLE,PX14272,P,301 MAIN ST,BEATTYVILLE,KY,41311,9998
CENTRAL,4J,KY-WV,400,208240,41477,P,WEST LIBERTY,PX16754,P,398 GLENN AVE,WEST LIBERTY,KY,41472,9998
CENTRAL,4J,KY-WV,400,202864,41526,P,FORDS BRANCH,PX15028,P,2730 KEWANEE RD,FORDS BRANCH,KY,41526,9998
CENTRAL,4J,KY-WV,400,204092,41563,,JENKINS,PX15424,P,9382 HIGHWAY 805 STE A,JENKINS,KY,41537,9998
CENTRAL,4J,KY-WV,400,205180,41612,,MELVIN,PX15759,P,22944 KY ROUTE 122,MELVIN,KY,41650,9998
CENTRAL,4J,KY-WV,400,204328,41859,,KITE,PX15489,P,9069 HIGHWAY 7 S,KITE,KY,41828,9998
CENTRAL,4J,KY-WV,400,206172,41861,,PIPPA PASSES,PX16064,P,4982 HIGHWAY 899,PIPPA PASSES,KY,41844,9998
CENTRAL,4J,KY-WV,400,205220,42070,P,MILBURN,PX15778,P,1 STATE ROUTE 80,ARLINGTON,KY,42021,9900
CENTRAL,4J,KY-WV,400,207512,42124,,SUMMER SHADE,PX16537,P,2653 SUMMER SHADE RD,SUMMER SHADE,KY,42166,9998
CENTRAL,4J,KY-WV,400,200896,42128,P,BOWLING GREEN,PX14399,P,5300 SCOTTSVILLE RD,BOWLING GREEN,KY,42104,9998
CENTRAL,4J,KY-WV,400,207512,42130,,SUMMER SHADE,PX16537,P,2653 SUMMER SHADE RD,SUMMER SHADE,KY,42166,9998
CENTRAL,4J,KY-WV,400,207728,42151,,TOMPKINSVILLE,PX16608,P,203 W PAIGE ST,TOMPKINSVILLE,KY,42167,9998
CENTRAL,4J,KY-WV,400,203588,42338,,HARTFORD,PX15261,P,1101 S MAIN ST,HARTFORD,KY,42347,9998
CENTRAL,4J,KY-WV,400,202868,42361,,FORDSVILLE,PX15029,P,25 SMITH ST,FORDSVILLE,KY,42343,9998
CENTRAL,4J,KY-WV,400,203612,42364,P,HAWESVILLE,PX15268,P,115 MAIN CROSS ST,HAWESVILLE,KY,42348,9998
CENTRAL,4J,KY-WV,400,201192,42377,P,CALHOUN,PX14489,P,310 W 2ND ST,CALHOUN,KY,42327,9998
CENTRAL,4J,KY-WV,400,200440,42402,P,BASKETT,PX14259,P,1015 2ND AVE,BASKETT,KY,42402,9998
